,OTS:RKNEE:theta,OTS:RHIP:pos-X,OTS:RHIP:pos-Y,OTS:RHIP:pos-Z,OTS:RKNEE:pos-X,OTS:RKNEE:pos-Y,OTS:RKNEE:pos-Z,OTS:RANKLE:pos-X,OTS:RANKLE:pos-Y,OTS:RANKLE:pos-Z
316,170.50765013382977,-146.11215199999992,-8.522033999999962,-3.6068114999998215,-89.11315950000017,-485.53016699999995,-75.36376949999976,-99.15832550000005,-866.3848955,-110.06726049999997
317,170.52592379093932,-146.11138899999992,-8.508148500000061,-3.6699220000000423,-89.08285500000011,-485.50625600000006,-75.51696750000019,-99.1815489999999,-866.3624380000001,-110.19201699999985
318,170.58619685106981,-146.1109315,-8.490203999999949,-3.729004000000259,-89.08483899999999,-485.343246,-75.57275400000026,-99.22036749999995,-866.2126425,-110.0927730000003
319,170.60324230417262,-146.11096199999997,-8.461670000000026,-3.793091000000004,-89.04617299999995,-485.38456700000006,-75.80407699999978,-99.19918799999982,-866.2592615000001,-110.26855499999965
320,170.6453938477248,-146.11157249999997,-8.424469000000045,-3.8516850000000886,-89.05297849999988,-485.31114200000013,-75.94213850000006,-99.30136149999998,-866.1916540000001,-110.31750450000027
321,170.6728698620155,-146.10974099999999,-8.421478500000035,-3.926391500000136,-89.08468600000015,-485.272171,-76.14331100000027,-99.31466649999993,-866.1643065000001,-110.4016115000004
322,170.70248802607833,-146.108612,-8.415526999999997,-3.9801024999997026,-89.14538600000014,-485.16041549999994,-76.30358849999993,-99.36892750000015,-866.068363,-110.3928219999998
323,170.75853309036796,-146.10702500000002,-8.424865999999952,-4.019653500000004,-89.14175399999999,-485.1969145,-76.4990230000003,-99.37451149999993,-866.106537,-110.57263150000017
324,170.79818317011015,-146.10659799999996,-8.410431000000017,-4.0648190000001705,-89.14385950000008,-485.1530000000001,-76.70837399999982,-99.39828499999987,-866.0770610000001,-110.62085000000025
325,170.83099583958938,-146.1062015,-8.39401250000003,-4.110595500000272,-89.1422419999999,-485.109146,-76.89074700000037,-99.408905,-866.046364,-110.65869150000026
326,170.86220622994165,-146.1055604999999,-8.37628200000006,-4.170288000000255,-89.10061700000006,-485.0470585000001,-77.09680150000031,-99.44888349999997,-865.9971315,-110.7017820000001
327,170.89270840635558,-146.10473649999994,-8.373199499999942,-4.203491499999927,-89.11550850000003,-485.004151,-77.2761230000001,-99.46502699999996,-865.965836,-110.75561500000003
328,170.9132431368073,-146.10449199999994,-8.361266999999998,-4.238769499999762,-89.12884499999996,-484.92604100000005,-77.42944350000016,-99.47979699999996,-865.896935,-110.80835000000025
329,170.95786771378303,-146.09820550000006,-8.419494999999984,-4.337158499999987,-89.11550899999986,-484.87664800000005,-77.53674300000011,-99.49822949999987,-865.8579595000001,-110.78918449999992
330,170.98701724345162,-146.1021424999999,-8.373046499999987,-4.293579000000136,-89.15661599999999,-484.793045,-77.70666500000016,-99.522156,-865.788658,-110.80749500000002
331,171.01841507609282,-146.1012270000001,-8.370941499999958,-4.3312989999999445,-89.212219,-484.72302249999996,-77.83203099999992,-99.52697699999999,-865.731945,-110.800659
332,171.02621408640204,-146.0998535,-8.37792950000005,-4.3623044999999365,-89.19796749999989,-484.6469725,-77.9509280000002,-99.56039399999997,-865.669033,-110.75732450000032
333,171.04239698516974,-146.09274249999999,-8.443175999999994,-4.474853499999881,-89.22445700000003,-484.5937345000001,-77.97619650000024,-99.54049700000019,-865.6214980000001,-110.72949199999994
334,171.0884087451749,-146.09237699999994,-8.428711000000021,-4.513550000000123,-89.25567649999994,-484.52249099999995,-78.02685549999978,-99.56393400000002,-865.5581125,-110.6937254999998
335,171.11687071609694,-146.09231599999998,-8.42141700000002,-4.5280760000000555,-89.0962219999999,-484.45439150000004,-78.21081550000008,-99.64819349999993,-865.503445,-110.64941399999998
336,171.1408737093873,-146.09188849999987,-8.416442999999958,-4.550171000000319,-89.11804199999983,-484.3815155,-78.31982400000015,-99.66741899999988,-865.4441755,-110.60437000000002
337,171.1322374713286,-146.09075899999993,-8.426361000000043,-4.569336000000021,-89.11456249999992,-484.3587345000001,-78.34741150000036,-99.69351199999983,-865.4272540000001,-110.55468700000029
338,171.15048518737942,-146.08941649999997,-8.438568499999974,-4.589600000000246,-89.30969200000004,-484.32144200000005,-78.29724100000021,-99.7569269999999,-865.390774,-110.53527800000029
339,171.13571764042032,-146.0893555,-8.430999499999984,-4.6062010000000555,-89.13940400000001,-484.27812200000005,-78.39160149999998,-99.81631449999986,-865.3545265,-110.47534150000001
340,171.10561361261753,-146.08984400000008,-8.412323000000015,-4.622680500000115,-89.19162000000006,-484.243057,-78.35327200000029,-99.87051400000018,-865.3212695,-110.41284200000018
341,171.0975196629375,-146.09020999999996,-8.39495850000003,-4.645995999999741,-89.39794949999998,-484.20352149999997,-78.2249754999998,-99.90542599999992,-865.2814135,-110.34094199999981
342,171.0807726656224,-146.0882570000001,-8.412108999999987,-4.673950000000332,-89.27258299999994,-484.21522500000003,-78.21386700000039,-99.95782499999996,-865.2948725,-110.25146450000011
343,171.05539058012772,-146.0872495000001,-8.416564999999991,-4.697509999999966,-89.29412850000017,-484.211014,-78.15820299999996,-100.0218205000001,-865.286522,-110.22790550000036
344,171.01268931833837,-146.08602900000005,-8.431640499999958,-4.710571000000073,-89.33920250000006,-484.19671600000004,-78.07995600000004,-100.07434050000006,-865.2732120000001,-110.13330099999985
345,171.00959491222105,-146.08496049999997,-8.42883299999994,-4.747314500000357,-89.57763699999998,-484.1616204999999,-77.89990250000028,-100.13650500000006,-865.2377809999999,-110.00915550000036
346,171.0019879810915,-146.08477800000003,-8.410461499999997,-4.7828370000002,-89.59725949999995,-484.13061450000004,-77.82763650000015,-100.15618849999998,-865.208389,-109.91577150000012
347,171.02134126807275,-146.08462499999996,-8.398864500000059,-4.810425000000123,-89.61691250000013,-484.11918650000007,-77.79040499999974,-100.22900400000003,-865.1968420000001,-109.8618164999998
348,171.02591234595718,-146.08337400000005,-8.400329499999998,-4.84521500000028,-89.49517850000007,-484.126221,-77.83703600000035,-100.27496350000001,-865.209236,-109.79199200000039
349,171.02665531782432,-146.08337400000005,-8.39202899999998,-4.859985499999766,-89.49920599999996,-484.122757,-77.80029300000024,-100.34365849999995,-865.2075884999999,-109.71057099999962
350,171.00725170152984,-146.08340449999992,-8.381286499999987,-4.876586999999745,-89.51535050000007,-484.11328149999997,-77.80041549999987,-100.39511100000004,-865.1997185,-109.68041999999969
351,171.02198222108674,-146.0817259999999,-8.388213999999948,-4.914184500000374,-89.74343899999985,-484.1068574999999,-77.7127685000005,-100.41116349999993,-865.1969679999999,-109.61828650000007
352,171.0001873812901,-146.08117650000008,-8.376586499999917,-4.9516600000001745,-89.5965275000001,-484.095764,-77.7489015000001,-100.45132450000006,-865.1900254999999,-109.54431199999999
353,170.98063233979204,-146.07748450000008,-8.410034500000052,-5.0015870000002,-89.58947749999993,-484.10316450000005,-77.68164100000013,-100.47027550000007,-865.1961405000001,-109.48010250000061
354,170.94152255167344,-146.076996,-8.407867499999952,-5.021361999999954,-89.61080900000002,-484.1093449999999,-77.57775899999979,-100.5441894999999,-865.2001999999999,-109.38159199999973
355,170.92704130731502,-146.07531749999998,-8.425201499999957,-5.0390625,-89.7593690000001,-484.1076964999999,-77.37963900000022,-100.62753300000008,-865.1902694999999,-109.29663100000016
356,170.90118412929323,-146.07537849999994,-8.42575050000005,-5.0396725000000515,-89.76052849999996,-484.11950700000006,-77.2817385000003,-100.626892,-865.1993675000001,-109.22827149999966
357,170.86975371225387,-146.07431050000002,-8.437407999999891,-5.050780999999915,-89.75656100000003,-484.1289824999999,-77.13537600000018,-100.66275050000002,-865.2010425,-109.15612799999963
358,170.84842176706363,-146.07302849999996,-8.442748999999935,-5.078125,-89.77432200000021,-484.14088449999997,-77.01782300000013,-100.70712249999997,-865.2073555,-109.08996650000017
359,170.83149324957483,-146.0708925,-8.459075999999982,-5.1108399999998255,-89.75198349999994,-484.1654054999999,-76.90698199999952,-100.75930849999997,-865.2250939999999,-109.03039499999977
360,170.82802712925533,-146.07073949999995,-8.450622500000009,-5.130370999999741,-89.77191149999976,-484.18089299999997,-76.75610349999988,-100.81338549999987,-865.234978,-108.92968749999955
361,170.78309428334347,-146.07055649999995,-8.447326999999973,-5.139892500000315,-89.62030000000016,-484.2019345,-76.70373550000022,-100.88317799999993,-865.2524149999999,-108.84179649999987
362,170.76942995202376,-146.06921349999993,-8.448577500000056,-5.176269500000217,-89.81259150000005,-484.2055815,-76.48815900000045,-100.96536300000002,-865.246178,-108.77221700000064
363,170.7440329826694,-146.06793199999993,-8.459320500000103,-5.194823999999699,-89.66699249999988,-484.22021500000005,-76.44592300000022,-100.97839399999998,-865.2572210000001,-108.71484400000008
364,170.7237745659323,-146.0676575,-8.453613000000018,-5.211182000000008,-89.86520399999995,-484.22047399999997,-76.26806600000009,-101.04818750000004,-865.255535,-108.60034200000018
365,170.72132934077547,-146.0681454999999,-8.440704000000096,-5.219116000000213,-89.85568199999989,-484.2245480000001,-76.1676024999997,-101.11407450000002,-865.2499275,-108.58142099999986
366,170.70139049052403,-146.0663145000001,-8.45519999999999,-5.248656999999639,-89.86721749999992,-484.23773199999994,-76.08117649999986,-101.14965850000021,-865.2605705,-108.51354999999967
367,170.7025707561835,-146.0657655,-8.447631999999999,-5.2763669999999365,-89.87823500000013,-484.24275150000005,-75.98913599999969,-101.19558699999993,-865.2630155,-108.4372559999997
368,170.68092348305228,-146.06628449999994,-8.429840000000013,-5.288696000000073,-89.89572150000004,-484.2397005,-75.91271999999981,-101.22738649999997,-865.2601245,-108.35217299999977
369,170.7220378918109,-146.066467,-8.430633499999999,-5.281738499999847,-89.90228300000001,-484.252655,-75.8524169999996,-101.31903049999994,-865.268955,-108.30810549999978
370,170.6969864167808,-146.06649749999997,-8.431976500000019,-5.280272999999852,-89.78680450000002,-484.253113,-75.64343250000002,-101.32873500000005,-865.2533495,-108.23327599999993
371,170.66388913707866,-146.06622300000004,-8.430969000000005,-5.289550500000132,-89.81237750000014,-484.260391,-75.5344240000004,-101.37948549999987,-865.255703,-108.16931150000028
372,170.649318141618,-146.06604000000004,-8.436584500000095,-5.28588899999977,-89.82336449999991,-484.2568365000001,-75.39977999999974,-101.45129350000013,-865.2436030000001,-108.10644549999961
373,170.61100896832318,-146.06735200000003,-8.420837500000061,-5.272949499999868,-89.68386850000002,-484.26889000000006,-75.38000499999998,-101.48513800000023,-865.2541845000001,-108.04223649999949
374,170.61179675480997,-146.06811549999998,-8.402008000000023,-5.2821045000000595,-89.8691104999998,-484.250763,-75.17394999999988,-101.49795549999976,-865.2297285,-107.96313400000008
375,170.5595262227836,-146.0676575,-8.412261999999942,-5.277710000000297,-89.6675110000001,-484.2657775,-75.13989300000048,-101.53765850000013,-865.239735,-107.90039100000013
376,170.54559098785958,-146.06723,-8.422851499999979,-5.273682000000008,-89.84661900000003,-484.25123599999995,-74.92590299999983,-101.58941650000008,-865.2155344999999,-107.83483849999993
377,170.5241377941885,-146.06634499999996,-8.432434000000057,-5.282958999999664,-89.853699,-484.2506415000001,-74.82446249999975,-101.64886500000011,-865.209687,-107.7717289999996
378,170.4994762919261,-146.06582600000002,-8.447662499999979,-5.27270499999986,-89.90100100000018,-484.25971999999996,-74.70654250000007,-101.67135600000006,-865.215889,-107.69140549999975
379,170.47873501112483,-146.0654904999999,-8.44616700000006,-5.285277999999835,-89.90637199999992,-484.264008,-74.56567349999978,-101.62316899999996,-865.2163205,-107.60913100000016
380,170.47545754594574,-146.06509400000004,-8.446411000000012,-5.294922000000042,-89.88562000000002,-484.256485,-74.45080550000011,-101.61813350000011,-865.203598,-107.54443349999974
381,170.45043715791502,-146.06509400000004,-8.443664500000068,-5.299682500000017,-89.71212749999995,-484.242218,-74.44506799999999,-101.69100950000006,-865.1850125,-107.4975585000002
382,170.39427410778697,-146.0649719999999,-8.43447900000001,-5.3171385000000555,-89.71539349999989,-484.2143705,-74.35314900000049,-101.70089750000011,-865.1513785,-107.46582050000052
383,170.39646168157873,-146.06484999999998,-8.420318500000008,-5.3428954999999405,-89.91500900000005,-484.1758115,-74.13757299999997,-101.69689949999997,-865.103397,-107.42089799999985
384,170.35708258480204,-146.06314099999997,-8.424591000000078,-5.3840329999998175,-89.70379650000007,-484.1565855000001,-74.13684049999983,-101.70062250000012,-865.0818975000001,-107.36840799999982
385,170.34704306766187,-146.0632935,-8.400665000000004,-5.4152829999998175,-89.88253799999995,-484.099106,-73.97216799999978,-101.706726,-865.0181085,-107.32958999999983
386,170.34551784525038,-146.06201150000004,-8.395294499999977,-5.4577635000000555,-89.84368900000015,-484.0732425,-73.91149899999982,-101.67486550000001,-864.9903909999999,-107.28430200000003
387,170.33906180686435,-146.0612185,-8.376983499999938,-5.508300999999847,-89.6446535,-484.0338744999999,-73.9108884999996,-101.62731899999994,-864.9512634999999,-107.22631850000016
388,170.32314906621787,-146.0602725,-8.359192000000007,-5.558716000000004,-89.60171550000007,-483.9970395,-73.86865200000011,-101.61987299999998,-864.9114225000001,-107.20214799999985
389,170.29739821104275,-146.05886850000002,-8.347930500000075,-5.613403500000004,-89.59118650000005,-483.96234150000004,-73.79992700000003,-101.59170550000022,-864.875393,-107.15148950000003
390,170.25482204850414,-146.05633549999993,-8.3267515,-5.71020499999986,-89.56396449999988,-483.9109195,-73.73083499999984,-101.55383299999994,-864.8211325,-107.11364749999984
391,170.24564162415027,-146.04656999999997,-8.352051000000074,-5.918335000000297,-89.47659299999987,-483.87049850000005,-73.55273350000061,-101.48367299999995,-864.777176,-106.95959399999992
392,170.2084828177191,-146.04354849999993,-8.347473500000092,-5.998657500000263,-89.42910800000016,-483.83314500000006,-73.49133250000023,-101.44320700000014,-864.7355080000001,-106.93981900000017
393,170.1943815620774,-146.04080199999999,-8.32730099999992,-6.0926509999999325,-89.55441199999996,-483.795532,-73.35107450000032,-101.39526299999989,-864.6928284999999,-106.91040049999992
394,170.1735764753645,-146.036743,-8.31378200000006,-6.208251999999902,-89.31115750000015,-483.7738340000001,-73.31091250000009,-101.3287355000001,-864.6669235,-106.85168449999992
395,170.1315422811286,-146.03222649999998,-8.315032999999971,-6.312133999999787,-89.25689650000004,-483.7479705,-73.21960450000006,-101.2562559999999,-864.6387025,-106.78869649999979
396,170.11650164868814,-146.02825899999993,-8.30313149999995,-6.417846499999996,-89.39205900000002,-483.69126900000003,-73.01574750000009,-101.22778299999982,-864.5749515,-106.7122804999999
397,170.07809930713117,-146.02383400000008,-8.29898049999997,-6.524779999999737,-89.16418450000015,-483.662155,-72.98876949999976,-101.17196650000005,-864.543114,-106.6508789999998
398,170.01750637563939,-146.02288799999997,-8.282013000000006,-6.566528500000004,-89.06588799999986,-483.6159510000001,-72.78027350000002,-101.06747449999989,-864.4901040000001,-106.51257299999997
399,169.96726213114152,-146.01925649999998,-8.245636000000104,-6.691162000000077,-89.19473300000004,-483.55682350000006,-72.53845249999995,-100.98522950000006,-864.4201660000001,-106.45336950000001
400,169.92975836919783,-146.0143129999999,-8.225799499999994,-6.822143500000038,-89.11996499999987,-483.49760449999997,-72.3660890000001,-100.9367064999999,-864.348911,-106.39501949999976
401,169.89922965275406,-146.01028399999996,-8.205505000000016,-6.932983500000319,-89.04107650000014,-483.464996,-72.22851549999996,-100.88311750000003,-864.3062365000001,-106.35217250000005
402,169.87216769290643,-146.00540150000006,-8.19326799999999,-7.048217999999906,-88.99618499999997,-483.4352415,-72.10693299999957,-100.82705650000003,-864.2694775,-106.30590799999982
403,169.83789291017487,-146.00054899999986,-8.186951000000022,-7.1564940000002935,-88.96115099999997,-483.42894,-71.97570799999994,-100.79592950000006,-864.2556915,-106.24853550000034
404,169.81364843814077,-145.9978940000001,-8.155304000000001,-7.245605499999783,-88.94201649999991,-483.416336,-71.86254849999978,-100.763733,-864.2359195,-106.2128904999995
405,169.79191143383164,-145.99441550000006,-8.14935300000002,-7.321655000000192,-88.92343099999994,-483.40617399999996,-71.77355949999992,-100.73107899999991,-864.2198675,-106.1885984999999
406,169.78270534363236,-145.99047849999988,-8.145598999999947,-7.403931000000284,-88.91162149999991,-483.41122399999995,-71.67895500000031,-100.72143549999987,-864.2177735,-106.16662600000018
407,169.7765475703296,-145.98666400000002,-8.152008500000079,-7.4719239999999445,-88.89794900000015,-483.42996200000005,-71.62622099999999,-100.70507799999996,-864.2342605,-106.13635300000033
408,169.75361297963354,-145.98529050000002,-8.144591999999989,-7.50634749999972,-88.86465449999992,-483.432709,-71.57861349999985,-100.70858799999996,-864.2357714999999,-106.08801299999959
409,169.7463846785617,-145.98278800000003,-8.151367499999992,-7.54834000000028,-88.82653800000003,-483.4425504999999,-71.50415000000021,-100.74780250000003,-864.236149,-106.08679200000006
410,169.74989654543708,-145.98275749999993,-8.13421649999998,-7.568237500000123,-88.826141,-483.46266149999997,-71.48681599999964,-100.7645564999998,-864.2546805,-106.08056599999964
411,169.72990083311265,-145.980957,-8.13284299999998,-7.602538999999979,-88.82733199999984,-483.49516300000005,-71.49597200000017,-100.77838199999997,-864.285492,-106.10375999999997
412,169.72981033079827,-145.97909550000008,-8.136413999999945,-7.63439900000003,-88.83709750000003,-483.5157775,-71.43359349999992,-100.78265450000004,-864.3016015000001,-106.09008799999992
413,169.74771730717663,-145.978607,-8.13442950000001,-7.64599649999991,-88.86300700000015,-483.5375825,-71.42321750000019,-100.80633549999993,-864.3236845,-106.0772705000004
414,169.7480429826643,-145.97665400000005,-8.14501949999999,-7.672485500000221,-88.67297400000007,-483.57226599999996,-71.48461899999984,-100.87271149999992,-864.3558009999999,-106.0793450000001
415,169.74904654756054,-145.97613550000005,-8.143310499999984,-7.683227500000157,-88.68267800000012,-483.57897949999995,-71.48083450000013,-100.904358,-864.3619765,-106.07397450000008
416,169.73414020849557,-145.9750365,-8.150847999999996,-7.696533000000272,-88.7009885,-483.5883335,-71.48095699999976,-100.95346050000012,-864.3697659999999,-106.08093250000002
417,169.71898447792256,-145.97570799999994,-8.148132499999974,-7.686889499999779,-88.89547700000003,-483.5807195,-71.40063450000025,-100.99346949999995,-864.35994,-106.07617149999987
418,169.72281516437775,-145.976135,-8.137726000000043,-7.6904294999999365,-88.88790899999992,-483.5866390000001,-71.35070799999994,-101.05148299999985,-864.3613435000001,-106.04968250000002
419,169.7029558660557,-145.97558600000002,-8.151520000000005,-7.6866454999999405,-88.90710450000029,-483.59802200000007,-71.34716799999978,-101.10266100000013,-864.3723755000001,-106.0396724999996
420,169.69697098428898,-145.97482300000001,-8.15618900000004,-7.694946500000242,-88.93191449999995,-483.6056215,-71.29711950000046,-101.17269899999997,-864.3727385,-106.04931650000026
421,169.71312770489698,-145.9758300000001,-8.163329999999974,-7.668823500000144,-88.98425249999991,-483.6258545,-71.25817899999993,-101.22015350000015,-864.3891755,-106.0524905000002
422,169.69396921080573,-145.97613549999994,-8.162200999999982,-7.66332999999986,-88.79843149999999,-483.6466065,-71.3327634999996,-101.27096549999999,-864.409702,-106.04894949999971
423,169.6996944634275,-145.97830199999999,-8.14154050000002,-7.644286999999622,-88.99841300000003,-483.64289800000006,-71.22717349999948,-101.33566250000013,-864.4013325000001,-106.03857449999987
424,169.682973885023,-145.97824100000003,-8.14135699999997,-7.6455080000000635,-88.83129899999994,-483.6507415,-71.26684550000027,-101.34716849999995,-864.4088895,-106.01965300000029
425,169.6791175407843,-145.97772250000003,-8.15542599999992,-7.641601499999979,-89.009949,-483.6452944999999,-71.18920899999966,-101.43808000000013,-864.3981474999999,-106.02734350000037
426,169.69879212126386,-145.9763795,-8.179046999999969,-7.641357499999685,-89.01083400000005,-483.6605075,-71.17309599999953,-101.4754334999999,-864.41024,-106.03149450000001
427,169.6833599617755,-145.97644050000008,-8.181030499999906,-7.6390379999998,-88.84188800000015,-483.67594899999995,-71.2395019999999,-101.50073249999991,-864.4268069999999,-106.01818800000001
428,169.6843855088199,-145.97525050000002,-8.19442749999996,-7.64599649999991,-89.00729350000017,-483.67004349999996,-71.16772450000008,-101.54537999999991,-864.4182545,-106.01611299999968
429,169.7060931238044,-145.9759214999999,-8.181305000000066,-7.647826999999779,-89.01031550000016,-483.6650085000001,-71.1772460000002,-101.56973300000004,-864.4142035000001,-106.0075684999997
430,169.69632189568352,-145.97747849999996,-8.161743500000057,-7.639648500000021,-88.831909,-483.6815795000001,-71.23583949999966,-101.5948179999998,-864.4294050000001,-106.01037599999972
431,169.70549590684433,-145.9772949999999,-8.156860499999993,-7.647949000000153,-89.00399799999991,-483.67825300000004,-71.1754149999997,-101.6285089999999,-864.425152,-106.00866649999989
432,169.7094124440846,-145.9756165,-8.18313599999999,-7.650879000000259,-89.0051880000002,-483.70930450000003,-71.18054250000023,-101.66452000000015,-864.456771,-105.99450700000034
433,169.7124583659556,-145.97689850000006,-8.161712500000021,-7.649413999999979,-89.01959250000004,-483.7126310000001,-71.18261749999965,-101.68685950000008,-864.462208,-105.97241200000008
434,169.7135805594575,-145.9773560000001,-8.14834600000006,-7.655639500000234,-89.02218600000015,-483.70990000000006,-71.18127449999974,-101.71994000000018,-864.4607470000001,-105.94702150000012
435,169.72166259921454,-145.97711149999998,-8.127349999999979,-7.682738999999856,-89.0006105000001,-483.71209699999997,-71.1640625,-101.72457900000006,-864.4612199999999,-105.93811049999977
436,169.7239572872478,-145.97726449999993,-8.118316499999992,-7.6887204999998175,-88.98645049999993,-483.7147525,-71.18249500000002,-101.76409950000004,-864.465187,-105.92407249999997
437,169.73180189069012,-145.97668450000003,-8.126739499999985,-7.691162000000077,-88.99685699999998,-483.739029,-71.18249550000019,-101.78292849999991,-864.491944,-105.89453150000008
438,169.74866061292343,-145.9773560000001,-8.120361500000058,-7.685058500000196,-88.99108850000016,-483.7420805000001,-71.16088900000022,-101.79119850000006,-864.49773,-105.83789049999996
439,169.7506850426315,-145.97903399999996,-8.111511500000006,-7.662109500000042,-89.0064695000001,-483.764038,-71.17858849999993,-101.80798349999986,-864.52404,-105.81066849999979
440,169.75850738610544,-145.98013300000002,-8.1015625,-7.652709999999843,-89.02740499999982,-483.775849,-71.16381850000016,-101.80349750000005,-864.5386695,-105.77490200000011
441,169.75817792913224,-145.9813845,-8.091247500000009,-7.639404000000013,-89.00946050000005,-483.790695,-71.18225100000018,-101.83657800000003,-864.5543670000001,-105.7674560000005
442,169.7628203464506,-145.9830015,-8.083038500000043,-7.616942999999992,-89.03668200000016,-483.79202250000003,-71.1549070000001,-101.84509249999996,-864.5567625,-105.73413049999999
443,169.76878963290997,-145.98352049999994,-8.091949500000055,-7.597168000000238,-89.04052800000022,-483.8146975000001,-71.1508789999998,-101.88735999999994,-864.5823485000001,-105.6861570000001
444,169.7828257864163,-145.9850160000001,-8.088653500000078,-7.572265499999958,-89.05868550000014,-483.82006800000005,-71.12939499999993,-101.92575099999999,-864.588581,-105.6483159999998
445,169.7933750351901,-145.98724349999998,-8.089202999999998,-7.528564499999902,-89.06011949999993,-483.83891300000005,-71.14379849999932,-101.962311,-864.6109315,-105.61364699999967
446,169.79368355205688,-145.99026500000002,-8.087799000000018,-7.470458999999664,-89.05374200000017,-483.86378449999995,-71.11999449999985,-101.97879049999995,-864.638378,-105.55383299999994
447,169.794044408763,-145.99255399999993,-8.090789500000028,-7.42260750000014,-89.0858760000001,-483.87640350000004,-71.08788999999979,-102.02929700000004,-864.6529310000001,-105.49475100000018
448,169.79125003543098,-145.99533099999996,-8.104095500000085,-7.353271500000119,-89.12402349999991,-483.90107750000004,-71.04284700000017,-102.09506249999993,-864.6785925,-105.42932150000024
449,169.7817885143018,-145.998291,-8.103118999999992,-7.295532500000263,-89.19448900000009,-483.90805050000006,-70.97302200000013,-102.1270444999999,-864.6853980000001,-105.37463350000053
450,169.77611831604628,-146.00073250000003,-8.109038999999939,-7.240966999999728,-89.18267800000001,-483.93524149999996,-70.90673849999985,-102.13543700000002,-864.709885,-105.32983400000012
451,169.77027236609345,-146.00357050000002,-8.112060499999984,-7.1788329999999405,-89.2150274999999,-483.94847100000004,-70.84924299999966,-102.19296299999996,-864.720993,-105.2852785
452,169.76954244324315,-146.00543199999993,-8.137939000000074,-7.111938499999724,-89.27716049999981,-483.97363300000006,-70.77844249999998,-102.23037699999986,-864.7472650000001,-105.21105949999946
453,169.77328176933597,-146.00851399999988,-8.141662500000052,-7.044678000000204,-89.3493954999999,-483.96955850000006,-70.71826150000015,-102.28027350000002,-864.7450595,-105.13806149999982
454,169.7702525276327,-146.01248149999992,-8.143738000000099,-6.958007999999609,-89.39450099999999,-483.9790495000001,-70.66394049999963,-102.34335349999992,-864.7571150000001,-105.0493164999998
455,169.771054105356,-146.0160525,-8.145050500000025,-6.8828125,-89.45587149999994,-483.9877775,-70.60278350000044,-102.44610599999999,-864.7645265,-104.98767150000003
456,169.7767069522869,-146.01782200000002,-8.16564900000003,-6.819214000000102,-89.50048800000013,-484.011917,-70.54870650000021,-102.48101800000018,-864.7923089999999,-104.89807149999979
457,169.78567222044342,-146.02175899999997,-8.155547999999953,-6.747924499999954,-89.56658900000002,-484.0124354999999,-70.50939900000003,-102.55017100000009,-864.7963864999999,-104.81848150000042
458,169.78205647905645,-146.02520750000008,-8.146026499999948,-6.683472000000165,-89.61480700000016,-484.0007475,-70.46484400000008,-102.6465760000001,-864.7872275,-104.7290039999998
459,169.78483803676514,-146.02712999999994,-8.142334000000005,-6.64611799999966,-89.6326294999999,-484.0046385,-70.41308599999957,-102.66397150000012,-864.7933115000001,-104.65344249999998
460,169.80472208063364,-146.02813700000002,-8.161010499999975,-6.600220000000263,-89.69348149999996,-484.02198749999997,-70.37182650000022,-102.69601499999999,-864.8143995,-104.58203150000008
461,169.8240754070116,-146.03118900000004,-8.16244549999999,-6.53125,-89.76126049999993,-484.0145565,-70.38317899999993,-102.73400900000001,-864.81868,-104.47924850000027
462,169.86230756967674,-146.03268400000002,-8.17111250000005,-6.486206000000038,-89.804169,-484.0093385,-70.3914794999996,-102.79287750000003,-864.8220865000001,-104.38745100000006
463,169.87259313736237,-146.03457649999996,-8.181396500000005,-6.430786000000353,-89.85726950000003,-483.99932850000005,-70.45459000000028,-102.86770649999994,-864.8268620000001,-104.28454600000032
464,169.8818699421228,-146.03494249999994,-8.210693499999934,-6.384887999999592,-89.95538350000015,-484.03205849999995,-70.41284149999956,-102.91088850000006,-864.8660734999999,-104.19311499999958
465,169.88854611497234,-146.03537000000006,-8.214874000000009,-6.370239500000025,-90.00546250000002,-484.03002950000007,-70.38366749999977,-102.98617549999994,-864.867973,-104.11071750000019
466,169.88896141285096,-146.03671250000002,-8.21871950000002,-6.333740000000034,-90.08233649999988,-484.02888499999995,-70.378784,-103.04742399999986,-864.875393,-104.01782249999997
467,169.89472749375136,-146.03692649999994,-8.22860700000001,-6.316040000000157,-90.11157200000002,-484.01951600000007,-70.33459500000026,-103.12145999999984,-864.869011,-103.92309550000027
468,169.8978844681257,-146.03823850000003,-8.235412999999994,-6.276488999999856,-90.19598399999995,-484.022156,-70.31176749999986,-103.19497750000005,-864.8785359999999,-103.82934549999982
469,169.89029776558766,-146.039215,-8.246338000000037,-6.238525499999923,-90.25396750000004,-484.0372775,-70.26953099999992,-103.26483200000007,-864.896347,-103.75183049999987
470,169.88531198835534,-146.04074100000003,-8.241211000000021,-6.210814999999911,-90.26211549999994,-484.04812649999997,-70.19860850000032,-103.33605949999992,-864.9048115,-103.68200649999972
471,169.86941042985922,-146.04052750000005,-8.252715999999964,-6.200927500000034,-90.31411750000007,-484.064026,-70.11474599999974,-103.38650499999994,-864.9232480000001,-103.56957999999986
472,169.85910159145206,-146.03952000000004,-8.273590000000013,-6.196899499999745,-90.38217149999991,-484.09037750000005,-70.01501449999978,-103.45819099999994,-864.9484555,-103.4787594999998
