,vibe:KNEE:theta,vibe:HIP:pos-X,vibe:HIP:pos-Y,vibe:HIP:pos-Z,vibe:KNEE:pos-X,vibe:KNEE:pos-Y,vibe:KNEE:pos-Z,vibe:ANKLE:pos-X,vibe:ANKLE:pos-Y,vibe:ANKLE:pos-Z
438,96.00344601272502,12.103463949187468,-143.0397556888326,-42.15148735381794,351.3303216144585,-110.73274440541579,-215.2297752532059,383.6529845190125,276.64389483043715,-169.86129237054917
439,95.53176802661105,12.020430190492227,-143.20163875036656,-41.208120290533024,349.35201795129666,-115.08854591024007,-216.92649425371658,386.9903274268539,269.94531356401933,-164.81113940789703
440,95.00479503277549,12.61060647277491,-143.15005192370802,-40.817819726508,350.27724841813455,-118.10694687896166,-216.0463537711072,390.01581923661814,266.1586901545498,-158.69218329088883
441,95.6834984650996,14.09578454984254,-142.6261593300275,-40.28131888965048,356.3770358074236,-110.93215893517757,-205.38132784228878,391.83254502286974,274.1468439047443,-147.3918708308359
442,96.80863483298702,15.09006085899013,-142.2504175933092,-39.2383731928896,360.8078979997201,-101.06039272773087,-194.62679767250214,391.6407771807465,284.0498483814787,-137.20469945564528
443,96.88129576953565,14.054786429768924,-142.74974829090027,-39.280499831962366,355.9246683468392,-101.14454133295588,-200.391665801635,387.8450505865668,282.87380765195354,-143.5649367293142
444,96.42472957886726,11.90675418006469,-143.9170371065072,-41.155936620294504,346.72170323090717,-108.11701607258873,-216.96071204665827,383.8112736148317,275.3765915634769,-162.37458379509084
445,97.13740845245702,11.11606261630605,-144.60846745194476,-42.26285508501577,345.2445238077022,-108.18202398354158,-219.54472134793244,386.84093751667666,275.04709684387325,-165.7214205689827
446,98.63475083810441,12.057973083628404,-143.98078671786772,-40.20398402723647,352.11069421430926,-99.74247327854442,-202.68336185350643,395.65600410722277,281.7235075353056,-143.55502901321051
447,98.69400182603552,12.563992660740846,-142.6683570372629,-37.25989966514589,355.5495859790972,-95.87410951499649,-191.28034234273827,398.3836404532088,283.5147214045776,-125.43568272124546
448,96.96156780407271,11.602164060189265,-142.1793016509344,-37.53236696679784,350.3355649565278,-103.11011085134962,-202.54055840939273,390.3067986743358,277.16230157280467,-138.52896678317745
449,95.70073376885821,10.875687865642883,-142.89858338687404,-40.61818735375233,345.1896907910893,-112.07615837578463,-220.24962735909793,382.8477657069015,271.8601627726904,-166.1691591426604
450,96.10880528988808,11.711735841803808,-143.50006399751783,-42.188007798818155,347.54210528301536,-112.915946050272,-221.82682576942403,385.22908885518376,273.52765851244914,-173.99837555800093
451,96.50020353834411,12.856842908621726,-142.9210903666266,-40.59004034392559,352.89413598144273,-108.1840316369603,-210.27704576033847,388.6455109356592,277.75026872521926,-159.06929003638422
452,95.38974000858254,12.922483534297156,-141.95471598805503,-38.7840536432775,354.95409193125204,-105.46250600478382,-202.1292783704508,381.7841617364774,279.3437022995055,-145.84620837783544
453,94.05085168975816,12.726720995558871,-141.8661199990682,-39.22269322249976,355.419398082621,-106.37952907863003,-201.29579562524856,371.7195665082093,278.95234595021986,-147.1384256069739
454,94.35781465243639,13.240094185300325,-142.33916680214682,-40.66232186508311,356.74920046628733,-107.89177525299077,-202.92442819982844,372.860580129118,278.7568427723606,-155.52624029860195
455,95.95967538934714,13.218021806279296,-142.16697815482144,-41.201719497476454,354.8816464578762,-107.46112462423378,-208.4869197380643,382.4799013444944,279.5905451754653,-164.2376608536989
456,97.42793759054162,11.22652674152206,-141.30239446457935,-41.099801605741305,347.1335195396927,-102.99061897686121,-219.05562226043781,385.7180809524243,283.35631278052216,-172.3431234550448
457,98.73233926530925,8.52830669792854,-140.73633983139436,-41.01776012247656,339.6046630427793,-93.59213503713738,-225.24656250289505,381.2995610713647,291.41476026148774,-174.90091401729777
458,100.5959582924228,7.521668092396482,-140.82363833002782,-40.35848524608474,338.8110020814599,-83.72342382797602,-220.25811920234938,383.20336958921365,299.5799286482581,-168.1713703954271
459,102.40548068721655,8.306085531260722,-141.14530073712837,-39.138499240818454,342.0423867346057,-81.1069588224475,-213.26109168794633,396.17578351069665,300.86566889803515,-160.79702863555616
460,102.79758124564384,9.031853418234277,-141.54697422818043,-39.04726493077183,342.93967612188254,-87.11971246288984,-215.77565899527212,407.20301988709423,294.82958115680066,-164.03798853142735
461,101.89640163940446,8.865226502108207,-141.9267714803218,-40.71840121842464,341.02625770214064,-93.50461534306719,-224.09637281164962,405.31790826746106,289.56087159516335,-174.9441266262089
462,101.23572809506203,8.456911620926936,-141.5733291713466,-41.99620082065632,339.3021121938753,-91.68979617442126,-227.8290580320788,395.5120431835654,292.5940496992688,-181.4447021179844
463,101.57964634322704,8.079476478508667,-140.2009626731449,-40.863458607380544,337.71919950584464,-82.21856998213016,-226.27210368337245,388.03007497674963,302.71900514811665,-178.55488682704197
464,102.19841442432653,7.433370533719878,-139.06433962641225,-38.38939439947417,335.38076517697425,-72.67509832808295,-224.14836870797342,385.4784163192659,311.9242590662361,-169.17095359106062
465,102.20523888361458,7.009358002672843,-139.49815433682846,-36.93921866319138,334.67559680606655,-69.21081924473698,-220.51221361229784,385.176265864072,313.5591716045365,-156.2235471119409
466,101.40131670824194,7.6952406217904485,-140.8616165217532,-37.04136062945157,337.416738303212,-72.38723042115167,-214.17236326723454,384.65342882933334,307.956789262385,-144.67280979280136
467,99.97062332451411,9.046060284946893,-141.4047869965453,-37.792176248832355,340.674196327819,-78.71068285762207,-211.60013645972478,381.3500823003355,301.35951495512643,-143.53152385718656
468,98.56116784463636,9.567544829117672,-140.6272399210203,-38.704292748038704,341.26830930335234,-83.20944905247978,-217.1047631023724,375.24871542152135,299.9828939883356,-154.18945483181855
469,98.38719920499312,8.823691584503152,-139.4032490781111,-39.237913365838224,340.80734329266625,-81.97578356975147,-222.09072314401752,372.85032796585193,304.63000038266665,-162.56715597325567
470,99.73307821038269,7.969958191024563,-138.45196737990548,-38.223167221862795,342.26633077971087,-75.7591771052925,-216.09964842107752,378.9337003875012,310.4347057424821,-154.38173175938292
471,100.55183942851902,8.062432154551681,-138.02145022230403,-35.95523085686552,345.1203026068672,-71.20058508241547,-203.71284726109826,384.8941727326555,311.4708136074703,-134.8684051366268
472,98.5399251559295,8.819446774583431,-138.25808429119235,-35.121537746548384,347.16336182583376,-74.80041251727779,-199.37761458519654,378.1294224050296,306.21555293114506,-123.03985050024137
473,94.8778941411821,9.154526234881574,-138.59797860710214,-37.00687591756999,347.6522167093192,-83.90773433137794,-207.64414527296833,363.656628814731,299.5468019671586,-127.22517546576813
474,93.57621739652937,8.268101346959542,-137.85266852810972,-38.43468843135577,346.15367323046195,-87.58630549380337,-217.63917601132417,360.6169124382768,298.3992166852627,-135.12477814872855
475,96.08559280601978,6.26510872012255,-136.18369175647055,-35.74165335885691,341.9484356730989,-80.22215470686493,-217.5178114939573,373.3012310885766,303.5064463304529,-130.69697262326284
